#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   4.59889     -2.838999     -2.838992
   4.67904     -2.923113     -2.923106
   4.75918     -2.983442     -2.983435
   4.83932     -3.019730     -3.019722
   4.91947     -3.031803     -3.031796
   4.91947     -3.031803     -3.031796
   4.95218     -3.033183     -3.033176
   4.98490     -3.037331     -3.037324
   5.01762     -3.044229     -3.044222
   5.05034     -3.053773     -3.053767
   5.08306     -3.065877     -3.065871
   5.11578     -3.080469     -3.080463
   5.14849     -3.097436     -3.097430
   5.18121     -3.116649     -3.116643
   5.21393     -3.137968     -3.137962
   5.24665     -3.161248     -3.161243
   5.27937     -3.186321     -3.186316
   5.31209     -3.213030     -3.213026
   5.34480     -3.241224     -3.241220
   5.37752     -3.270722     -3.270718
   5.41024     -3.301392     -3.301389
   5.44296     -3.333063     -3.333060
   5.47568     -3.365614     -3.365611
   5.50840     -3.398928     -3.398926
   5.54111     -3.432919     -3.432917
   5.54111     -3.432919     -3.432917
   5.57383     -3.389336     -3.389333
   5.60655     -3.305251     -3.305248
   5.63927     -3.219937     -3.219934
   5.67199     -3.143787     -3.143783
   5.70471     -3.079351     -3.079347
   5.73742     -3.027019     -3.027014
   5.77014     -2.986545     -2.986541
   5.80286     -2.957364     -2.957360
   5.83558     -2.938873     -2.938868
   5.86830     -2.930516     -2.930511
   5.90102     -2.931729     -2.931724
   5.93373     -2.942074     -2.942069
   5.96645     -2.961165     -2.961159
   5.99917     -2.988678     -2.988673
   6.03189     -3.024320     -3.024315
   6.06461     -3.067867     -3.067862
   6.09733     -3.119066     -3.119061
   6.13004     -3.177678     -3.177673
   6.16276     -3.243436     -3.243431
 
# Band-Index   16
   6.16276     -3.243436     -3.243431
   6.13004     -3.177678     -3.177673
   6.09733     -3.119066     -3.119061
   6.06461     -3.067867     -3.067862
   6.03189     -3.024320     -3.024315
   5.99917     -2.988678     -2.988673
   5.96645     -2.961165     -2.961159
   5.93373     -2.942074     -2.942069
   5.90102     -2.931729     -2.931724
   5.86830     -2.930516     -2.930511
   5.83558     -2.938873     -2.938868
   5.80286     -2.957364     -2.957360
   5.77014     -2.986545     -2.986541
   5.73742     -3.027019     -3.027014
   5.70471     -3.079351     -3.079347
   5.67199     -3.143787     -3.143783
   5.63927     -3.219937     -3.219934
   5.60655     -3.305251     -3.305248
   5.57383     -3.389336     -3.389333
   5.54111     -3.432919     -3.432917
   5.54111     -3.432919     -3.432917
   5.50840     -3.398928     -3.398926
   5.47568     -3.365614     -3.365611
   5.44296     -3.333063     -3.333060
   5.41024     -3.301392     -3.301389
   5.37752     -3.270722     -3.270718
   5.34480     -3.241224     -3.241220
   5.31209     -3.213030     -3.213026
   5.27937     -3.186321     -3.186316
   5.24665     -3.161248     -3.161243
   5.21393     -3.137968     -3.137962
   5.18121     -3.116649     -3.116643
   5.14849     -3.097436     -3.097430
   5.11578     -3.080469     -3.080463
   5.08306     -3.065877     -3.065871
   5.05034     -3.053773     -3.053767
   5.01762     -3.044229     -3.044222
   4.98490     -3.037331     -3.037324
   4.95218     -3.033183     -3.033176
   4.91947     -3.031803     -3.031796
   4.91947     -3.031803     -3.031796
   4.83932     -3.019730     -3.019722
   4.75918     -2.983442     -2.983435
   4.67904     -2.923113     -2.923106
   4.59889     -2.838999     -2.838992
   4.51875     -2.731514     -2.731507
   4.43861     -2.601228     -2.601221
   4.35846     -2.448985     -2.448978
   4.27832     -2.275957     -2.275949
   4.19818     -2.083777     -2.083769
   4.11803     -1.874624     -1.874615
   4.03789     -1.651542     -1.651533
   3.95775     -1.418649     -1.418639
   3.87761     -1.181521     -1.181511
   3.79746     -0.947478     -0.947467
   3.71732     -0.726652     -0.726640
   3.63718     -0.531231     -0.531218
   3.55703     -0.375466     -0.375452
   3.47689     -0.274396     -0.274381
   3.39675     -0.239238     -0.239222
   3.39675     -0.239238     -0.239222
   3.31174     -0.265753     -0.265738
   3.22674     -0.344336     -0.344321
   3.14173     -0.472095     -0.472081
   3.05673     -0.645184     -0.645170
   2.97172     -0.858665     -0.858653
   2.88672     -1.108292     -1.108280
   2.80171     -1.389783     -1.389772
   2.71671     -1.699599     -1.699589
   2.63170     -2.034588     -2.034580
   2.54670     -2.391925     -2.391919
   2.46170     -2.768841     -2.768836
   2.37669     -3.162572     -3.162569
   2.29169     -3.267518     -3.267515
   2.20668     -2.847727     -2.847721
   2.12168     -2.571910     -2.571903
   2.03667     -2.473888     -2.473880
   1.95167     -2.533467     -2.533459
   1.86666     -2.399695     -2.399686
   1.78166     -2.343028     -2.343019
   1.78166     -2.343028     -2.343019
   1.75332     -2.341251     -2.341242
   1.72499     -2.347716     -2.347707
   1.69665     -2.362092     -2.362083
   1.66832     -2.383972     -2.383963
   1.63998     -2.412887     -2.412878
   1.61165     -2.448315     -2.448307
   1.58331     -2.489697     -2.489689
   1.55498     -2.536454     -2.536446
   1.52664     -2.588014     -2.588007
   1.49831     -2.643746     -2.643739
   1.46997     -2.703077     -2.703070
   1.44164     -2.765421     -2.765415
   1.41330     -2.830254     -2.830248
   1.38497     -2.897030     -2.897024
   1.35664     -2.965247     -2.965241
   1.32830     -3.034429     -3.034423
   1.29997     -3.104131     -3.104126
   1.27163     -3.173939     -3.173934
   1.24330     -3.243436     -3.243431
   1.24330     -3.243436     -3.243431
   1.17786     -2.967213     -2.967207
   1.11242     -2.694275     -2.694268
   1.04699     -2.427267     -2.427259
   0.98155     -2.168732     -2.168723
   0.91611     -1.921112     -1.921102
   0.85068     -1.686642     -1.686631
   0.78524     -1.467271     -1.467259
   0.71980     -1.264600     -1.264587
   0.65437     -1.079836     -1.079822
   0.58893     -0.913769     -0.913755
   0.52349     -0.766785     -0.766771
   0.45806     -0.638683     -0.638669
   0.39262     -0.529661     -0.529646
   0.32718     -0.438855     -0.438840
   0.26175     -0.365886     -0.365871
   0.19631     -0.309894     -0.309879
   0.13087     -0.270471     -0.270456
   0.06544     -0.247017     -0.247001
   0.00000     -0.239238     -0.239222
 
# Band-Index   17
   0.00000      4.459162      4.459073
   0.06544      4.364545      4.364457
   0.13087      4.338434      4.338349
   0.19631      4.379662      4.379579
   0.26175      4.485811      4.485731
   0.32718      4.653063      4.652986
   0.39262      4.830985      4.830898
   0.45806      4.963560      4.963474
   0.52349      5.115201      5.115116
   0.58893      5.285219      5.285135
   0.65437      5.472891      5.472808
   0.71980      5.677081      5.677001
   0.78524      5.896361      5.896282
   0.85068      6.128989      6.128913
   0.91611      6.372735      6.372660
   0.98155      6.624770      6.624698
   1.04699      6.881527      6.881458
   1.11242      7.138720      7.138655
   1.17786      7.390427      7.390367
   1.24330      7.630206      7.630150
   1.24330      7.630206      7.630150
   1.27163      7.572461      7.572404
   1.29997      7.515843      7.515784
   1.32830      7.460353      7.460294
   1.35664      7.406254      7.406193
   1.38497      7.353727      7.353666
   1.41330      7.303086      7.303024
   1.44164      7.254466      7.254403
   1.46997      7.208029      7.207966
   1.49831      7.163917      7.163853
   1.52664      7.122134      7.122069
   1.55498      7.083008      7.082944
   1.58331      7.046498      7.046434
   1.61165      7.012658      7.012593
   1.63998      6.981626      6.981561
   1.66832      6.953212      6.953147
   1.69665      6.927467      6.927402
   1.72499      6.904402      6.904337
   1.75332      6.883794      6.883729
   1.78166      6.865857      6.865793
   1.78166      6.865857      6.865793
   1.86666      6.826009      6.825946
   1.95167      6.802066      6.802006
   2.03667      6.791786      6.791728
   2.12168      6.782174      6.782120
   2.20668      6.765221      6.765171
   2.29169      6.731393      6.731348
   2.37669      6.471691      6.471643
   2.46170      6.109201      6.109148
   2.54670      5.759561      5.759503
   2.63170      5.431659      5.431597
   2.71671      5.132182      5.132116
   2.80171      4.867534      4.867465
   2.88672      4.642522      4.642450
   2.97172      4.462003      4.461927
   3.05673      4.331373      4.331295
   3.14173      4.257146      4.257065
   3.22674      4.247203      4.247119
   3.31174      4.311170      4.311083
   3.39675      4.459162      4.459073
   3.39675      4.459162      4.459073
   3.47689      4.384305      4.384217
   3.55703      4.392755      4.392669
   3.63718      4.458450      4.458366
   3.71732      4.568440      4.568357
   3.79746      4.716651      4.716570
   3.87761      4.899806      4.899726
   3.95775      5.115484      5.115405
   4.03789      5.361428      5.361351
   4.11803      5.635042      5.634968
   4.19818      5.932432      5.932361
   4.27832      6.249114      6.249047
   4.35846      6.578787      6.578723
   4.43861      6.913216      6.913157
   4.51875      7.241049      7.240996
   4.59889      7.547551      7.547503
   4.67904      7.814592      7.814550
   4.75918      8.019620      8.019584
   4.83932      8.139149      8.139117
   4.91947      8.171807      8.171776
   4.91947      8.171807      8.171776
   4.95218      8.168042      8.168012
   4.98490      8.156349      8.156318
   5.01762      8.136135      8.136104
   5.05034      8.106628      8.106596
   5.08306      8.067595      8.067563
   5.11578      8.018956      8.018923
   5.14849      7.961059      7.961025
   5.18121      7.894483      7.894447
   5.21393      7.819685      7.819649
   5.24665      7.737245      7.737208
   5.27937      7.647795      7.647756
   5.31209      7.551732      7.551692
   5.34480      7.449033      7.448992
   5.37752      7.340766      7.340725
   5.41024      7.226745      7.226703
   5.44296      7.107140      7.107097
   5.47568      6.981990      6.981947
   5.50840      6.851298      6.851254
   5.54111      6.714923      6.714878
   5.54111      6.714923      6.714878
   5.57383      6.731250      6.731206
   5.60655      6.779784      6.779741
   5.63927      6.859224      6.859181
   5.67199      6.967695      6.967653
   5.70471      7.102593      7.102552
   5.73742      7.260848      7.260809
   5.77014      7.438638      7.438601
   5.80286      7.625937      7.625875
   5.83558      7.578596      7.578534
   5.86830      7.538941      7.538879
   5.90102      7.507969      7.507907
   5.93373      7.486480      7.486418
   5.96645      7.474945      7.474884
   5.99917      7.473812      7.473751
   6.03189      7.483408      7.483348
   6.06461      7.503858      7.503799
   6.09733      7.535181      7.535123
   6.13004      7.577298      7.577241
   6.16276      7.630206      7.630150
 
# Band-Index   18
   6.16276      7.630206      7.630150
   6.13004      7.577298      7.577241
   6.09733      7.535181      7.535123
   6.06461      7.503858      7.503799
   6.03189      7.483408      7.483348
   5.99917      7.473812      7.473751
   5.96645      7.474945      7.474884
   5.93373      7.486480      7.486418
   5.90102      7.507969      7.507907
   5.86830      7.538941      7.538879
   5.83558      7.578596      7.578534
   5.80286      7.625937      7.625875
   5.77014      7.438638      7.438601
   5.73742      7.260848      7.260809
   5.70471      7.102593      7.102552
   5.67199      6.967695      6.967653
   5.63927      6.859224      6.859181
   5.60655      6.779784      6.779741
   5.57383      6.731250      6.731206
   5.54111      6.714923      6.714878
   5.54111      6.714923      6.714878
   5.50840      6.851298      6.851254
   5.47568      6.981990      6.981947
   5.44296      7.107140      7.107097
   5.41024      7.226745      7.226703
   5.37752      7.340766      7.340725
   5.34480      7.449033      7.448992
   5.31209      7.551732      7.551692
   5.27937      7.647795      7.647756
   5.24665      7.737245      7.737208
   5.21393      7.819685      7.819649
   5.18121      7.894483      7.894447
   5.14849      7.961059      7.961025
   5.11578      8.018956      8.018923
   5.08306      8.067595      8.067563
   5.05034      8.106628      8.106596
   5.01762      8.136135      8.136104
   4.98490      8.156349      8.156318
   4.95218      8.168042      8.168012
   4.91947      8.171807      8.171776
   4.91947      8.171807      8.171776
   4.83932      8.139149      8.139117
   4.75918      8.019620      8.019584
   4.67904      7.814592      7.814550
   4.59889      7.547551      7.547503
   4.51875      7.241049      7.240996
   4.43861      6.913216      6.913157
   4.35846      6.578787      6.578723
   4.27832      6.249114      6.249047
   4.19818      5.932432      5.932361
   4.11803      5.635042      5.634968
   4.03789      5.361428      5.361351
   3.95775      5.115484      5.115405
   3.87761      4.899806      4.899726
   3.79746      4.716651      4.716570
   3.71732      4.568440      4.568357
   3.63718      4.458450      4.458366
   3.55703      4.392755      4.392669
   3.47689      4.384305      4.384217
   3.39675      4.459162      4.459073
   3.39675      4.459162      4.459073
   3.31174      4.430493      4.430405
   3.22674      4.502470      4.502383
   3.14173      4.646697      4.646612
   3.05673      4.852849      4.852766
   2.97172      5.115500      5.115419
   2.88672      5.430235      5.430156
   2.80171      5.791951      5.791874
   2.71671      6.190079      6.190050
   2.63170      6.340493      6.340462
   2.54670      6.475288      6.475254
   2.46170      6.587774      6.587737
   2.37669      6.673341      6.673300
   2.29169      6.835733      6.835690
   2.20668      7.188147      7.188111
   2.12168      7.150533      7.150472
   2.03667      6.884567      6.884506
   1.95167      6.802066      6.802006
   1.86666      6.910460      6.910402
   1.78166      7.188548      7.188494
   1.78166      7.188548      7.188494
   1.75332      7.311654      7.311601
   1.72499      7.446189      7.446138
   1.69665      7.589271      7.589221
   1.66832      7.736219      7.736170
   1.63998      7.880421      7.880373
   1.61165      8.009548      8.009500
   1.58331      8.100753      8.100704
   1.55498      8.128449      8.128399
   1.52664      8.096951      8.096899
   1.49831      8.035075      8.035022
   1.46997      7.963602      7.963548
   1.44164      7.892558      7.892504
   1.41330      7.826709      7.826655
   1.38497      7.768517      7.768462
   1.35664      7.719558      7.719503
   1.32830      7.680712      7.680656
   1.29997      7.652588      7.652532
   1.27163      7.635630      7.635573
   1.24330      7.630206      7.630150
   1.24330      7.630206      7.630150
   1.17786      7.706425      7.706369
   1.11242      7.929239      7.929184
   1.04699      8.192516      8.192475
   0.98155      8.130422      8.130403
   0.91611      7.779932      7.779913
   0.85068      7.450091      7.450072
   0.78524      7.100968      7.100919
   0.71980      6.654767      6.654715
   0.65437      6.230865      6.230808
   0.58893      5.835078      5.835017
   0.52349      5.473559      5.473494
   0.45806      5.152324      5.152255
   0.39262      4.876959      4.876885
   0.32718      4.653063      4.652986
   0.26175      4.485811      4.485731
   0.19631      4.379662      4.379579
   0.13087      4.338434      4.338349
   0.06544      4.364545      4.364457
   0.00000      4.459162      4.459073
 
# Band-Index   19
   0.00000      4.459162      4.459073
   0.06544      4.469575      4.469486
   0.13087      4.500845      4.500756
   0.19631      4.552777      4.552688
   0.26175      4.625277      4.625189
   0.32718      4.718108      4.718021
   0.39262      4.876959      4.876885
   0.45806      5.152324      5.152255
   0.52349      5.473559      5.473494
   0.58893      5.835078      5.835017
   0.65437      6.230865      6.230808
   0.71980      6.654767      6.654715
   0.78524      7.100968      7.100919
   0.85068      7.561393      7.561350
   0.91611      8.027956      8.027917
   0.98155      8.298467      8.298431
   1.04699      8.279353      8.279299
   1.11242      7.929239      7.929184
   1.17786      7.706425      7.706369
   1.24330      7.630206      7.630150
   1.24330      7.630206      7.630150
   1.27163      7.635630      7.635573
   1.29997      7.652588      7.652532
   1.32830      7.680712      7.680656
   1.35664      7.719558      7.719503
   1.38497      7.768517      7.768462
   1.41330      7.826709      7.826655
   1.44164      7.892558      7.892504
   1.46997      7.963602      7.963548
   1.49831      8.035075      8.035022
   1.52664      8.096951      8.096899
   1.55498      8.128449      8.128399
   1.58331      8.100753      8.100704
   1.61165      8.009548      8.009500
   1.63998      7.880421      7.880373
   1.66832      7.736219      7.736170
   1.69665      7.589271      7.589221
   1.72499      7.446189      7.446138
   1.75332      7.311654      7.311601
   1.78166      7.188548      7.188494
   1.78166      7.188548      7.188494
   1.86666      6.910460      6.910402
   1.95167      6.803401      6.803340
   2.03667      6.884567      6.884506
   2.12168      7.150533      7.150472
   2.20668      7.555548      7.555488
   2.29169      7.949769      7.949708
   2.37669      7.924973      7.924910
   2.46170      7.543825      7.543760
   2.54670      7.087872      7.087804
   2.63170      6.630512      6.630442
   2.71671      6.194655      6.194581
   2.80171      5.791951      5.791874
   2.88672      5.430235      5.430156
   2.97172      5.115500      5.115419
   3.05673      4.852849      4.852766
   3.14173      4.646697      4.646612
   3.22674      4.502470      4.502383
   3.31174      4.430493      4.430405
   3.39675      4.459162      4.459073
   3.39675      4.459162      4.459073
   3.47689      4.384305      4.384217
   3.55703      4.392755      4.392669
   3.63718      4.458450      4.458366
   3.71732      4.568440      4.568357
   3.79746      4.716651      4.716570
   3.87761      4.899806      4.899726
   3.95775      5.115484      5.115405
   4.03789      5.361428      5.361351
   4.11803      5.635042      5.634968
   4.19818      5.932432      5.932361
   4.27832      6.249114      6.249047
   4.35846      6.578787      6.578723
   4.43861      6.913216      6.913157
   4.51875      7.241049      7.240996
   4.59889      7.547551      7.547503
   4.67904      7.814592      7.814550
   4.75918      8.019620      8.019584
   4.83932      8.139149      8.139117
   4.91947      8.171807      8.171776
   4.91947      8.171807      8.171776
   4.95218      8.168456      8.168426
   4.98490      8.158311      8.158279
   5.01762      8.142339      8.142306
   5.05034      8.121145      8.121111
   5.08306      8.095734      8.095698
   5.11578      8.067324      8.067287
   5.14849      8.037279      8.037239
   5.18121      8.007012      8.006971
   5.21393      7.977956      7.977912
   5.24665      7.951500      7.951454
   5.27937      7.928960      7.928912
   5.31209      7.910918      7.910868
   5.34480      7.899706      7.899654
   5.37752      7.895648      7.895594
   5.41024      7.899547      7.899490
   5.44296      7.912009      7.911951
   5.47568      7.933664      7.933604
   5.50840      7.964995      7.964934
   5.54111      8.005996      8.005933
   5.54111      8.005996      8.005933
   5.57383      7.994841      7.994779
   5.60655      7.963395      7.963333
   5.63927      7.916642      7.916580
   5.67199      7.860168      7.860106
   5.70471      7.799459      7.799397
   5.73742      7.738310      7.738248
   5.77014      7.679735      7.679673
   5.80286      7.631283      7.631247
   5.83558      7.833248      7.833214
   5.86830      8.034444      8.034411
   5.90102      8.198509      8.198472
   5.93373      8.211624      8.211579
   5.96645      8.127771      8.127724
   5.99917      8.030550      8.030501
   6.03189      7.935395      7.935345
   6.06461      7.846311      7.846258
   6.09733      7.765056      7.765002
   6.13004      7.692691      7.692636
   6.16276      7.630206      7.630150
 
# Band-Index   20
   6.16276      7.630206      7.630150
   6.13004      7.692691      7.692636
   6.09733      7.765056      7.765002
   6.06461      7.846311      7.846258
   6.03189      7.935395      7.935345
   5.99917      8.030550      8.030501
   5.96645      8.127771      8.127724
   5.93373      8.211624      8.211579
   5.90102      8.198509      8.198472
   5.86830      8.034444      8.034411
   5.83558      7.833248      7.833214
   5.80286      7.631283      7.631247
   5.77014      7.679735      7.679673
   5.73742      7.738310      7.738248
   5.70471      7.799459      7.799397
   5.67199      7.860168      7.860106
   5.63927      7.916642      7.916580
   5.60655      7.963395      7.963333
   5.57383      7.994841      7.994779
   5.54111      8.005996      8.005933
   5.54111      8.005996      8.005933
   5.50840      7.964995      7.964934
   5.47568      7.933664      7.933604
   5.44296      7.912009      7.911951
   5.41024      7.899547      7.899490
   5.37752      7.895648      7.895594
   5.34480      7.899706      7.899654
   5.31209      7.910918      7.910868
   5.27937      7.928960      7.928912
   5.24665      7.951500      7.951454
   5.21393      7.977956      7.977912
   5.18121      8.007012      8.006971
   5.14849      8.037279      8.037239
   5.11578      8.067324      8.067287
   5.08306      8.095734      8.095698
   5.05034      8.121145      8.121111
   5.01762      8.142339      8.142306
   4.98490      8.158311      8.158279
   4.95218      8.168456      8.168426
   4.91947      8.171807      8.171776
   4.91947      8.171807      8.171776
   4.83932      8.170142      8.170112
   4.75918      8.164666      8.164636
   4.67904      8.152328      8.152299
   4.59889      8.128597      8.128569
   4.51875      8.086827      8.086801
   4.43861      8.020666      8.020641
   4.35846      7.922915      7.922892
   4.27832      7.787665      7.787644
   4.19818      7.610667      7.610647
   4.11803      7.393114      7.393095
   4.03789      7.138204      7.138186
   3.95775      6.853872      6.853855
   3.87761      6.551740      6.551722
   3.79746      6.246302      6.246284
   3.71732      5.955160      5.955142
   3.63718      5.503370      5.503283
   3.55703      5.001744      5.001655
   3.47689      4.655144      4.655054
   3.39675      4.459162      4.459073
   3.39675      4.459162      4.459073
   3.31174      4.645431      4.645342
   3.22674      5.033156      5.033069
   3.14173      5.474046      5.474024
   3.05673      5.587665      5.587642
   2.97172      5.723282      5.723258
   2.88672      5.873895      5.873869
   2.80171      6.031875      6.031848
   2.71671      6.194655      6.194581
   2.63170      6.630512      6.630442
   2.54670      7.087872      7.087804
   2.46170      7.543825      7.543760
   2.37669      7.924973      7.924910
   2.29169      7.949769      7.949708
   2.20668      7.555548      7.555488
   2.12168      7.512988      7.512957
   2.03667      7.792406      7.792380
   1.95167      7.970398      7.970374
   1.86666      7.848259      7.848235
   1.78166      7.855186      7.855162
   1.78166      7.855186      7.855162
   1.75332      7.885185      7.885161
   1.72499      7.928209      7.928185
   1.69665      7.983588      7.983565
   1.66832      8.050540      8.050517
   1.63998      8.128183      8.128160
   1.61165      8.215544      8.215522
   1.58331      8.242349      8.242310
   1.55498      8.207195      8.207155
   1.52664      8.167175      8.167133
   1.49831      8.123138      8.123095
   1.46997      8.075691      8.075646
   1.44164      8.025367      8.025320
   1.41330      7.972461      7.972413
   1.38497      7.917605      7.917555
   1.35664      7.861275      7.861224
   1.32830      7.803927      7.803875
   1.29997      7.745990      7.745936
   1.27163      7.687863      7.687808
   1.24330      7.630206      7.630150
   1.24330      7.630206      7.630150
   1.17786      7.849267      7.849215
   1.11242      8.039990      8.039944
   1.04699      8.279353      8.279299
   0.98155      8.489571      8.489537
   0.91611      8.027956      8.027917
   0.85068      7.561393      7.561350
   0.78524      7.141770      7.141751
   0.71980      6.855732      6.855712
   0.65437      6.592133      6.592112
   0.58893      6.352537      6.352516
   0.52349      6.136960      6.136939
   0.45806      5.945435      5.945413
   0.39262      5.779065      5.779044
   0.32718      5.638274      5.638252
   0.26175      5.498720      5.498630
   0.19631      5.145024      5.144933
   0.13087      4.834639      4.834553
   0.06544      4.554968      4.554880
   0.00000      4.459162      4.459073
 
# Band-Index   21
   0.00000      4.459162      4.459073
   0.06544      4.622061      4.621971
   0.13087      4.851594      4.851503
   0.19631      5.145024      5.144933
   0.26175      5.498720      5.498630
   0.32718      5.908228      5.908138
   0.39262      6.368700      6.368610
   0.45806      6.857020      6.856999
   0.52349      7.212690      7.212667
   0.58893      7.583629      7.583605
   0.65437      7.968558      7.968534
   0.71980      8.162843      8.162822
   0.78524      8.282997      8.282973
   0.85068      8.346218      8.346190
   0.91611      8.350875      8.350844
   0.98155      8.489571      8.489537
   1.04699      8.500561      8.500543
   1.11242      8.889240      8.889222
   1.17786      9.295093      9.295076
   1.24330      9.716827      9.716810
   1.24330      9.716827      9.716810
   1.27163      9.606886      9.606869
   1.29997      9.492282      9.492265
   1.32830      9.373805      9.373788
   1.35664      9.252419      9.252401
   1.38497      9.129166      9.129148
   1.41330      9.005154      9.005135
   1.44164      8.881539      8.881519
   1.46997      8.759220      8.759201
   1.49831      8.639986      8.639966
   1.52664      8.524767      8.524747
   1.55498      8.415195      8.415174
   1.58331      8.311578      8.311557
   1.61165      8.272273      8.272236
   1.63998      8.296578      8.296542
   1.66832      8.314654      8.314620
   1.69665      8.326007      8.325974
   1.72499      8.330135      8.330104
   1.75332      8.326467      8.326437
   1.78166      8.314134      8.314105
   1.78166      8.314134      8.314105
   1.86666      8.202456      8.202432
   1.95167      8.013990      8.013966
   2.03667      8.219139      8.219116
   2.12168      8.575688      8.575648
   2.20668      8.999054      8.999018
   2.29169      9.137689      9.137649
   2.37669      9.370064      9.370023
   2.46170      9.249017      9.248988
   2.54670      8.921081      8.921053
   2.63170      8.575188      8.575162
   2.71671      8.207332      8.207308
   2.80171      7.815170      7.815156
   2.88672      7.340160      7.340146
   2.97172      6.656020      6.655931
   3.05673      6.024391      6.024300
   3.14173      5.483988      5.483896
   3.22674      5.033156      5.033069
   3.31174      4.645431      4.645342
   3.39675      4.459162      4.459073
   3.39675      4.459162      4.459073
   3.47689      4.655144      4.655054
   3.55703      5.001744      5.001655
   3.63718      5.503370      5.503283
   3.71732      5.955160      5.955142
   3.79746      6.246302      6.246284
   3.87761      6.551740      6.551722
   3.95775      6.853872      6.853855
   4.03789      7.138204      7.138186
   4.11803      7.393114      7.393095
   4.19818      7.610667      7.610647
   4.27832      7.787665      7.787644
   4.35846      7.922915      7.922892
   4.43861      8.020666      8.020641
   4.51875      8.086827      8.086801
   4.59889      8.128597      8.128569
   4.67904      8.152328      8.152299
   4.75918      8.164666      8.164636
   4.83932      8.170142      8.170112
   4.91947      8.171807      8.171776
   4.91947      8.171807      8.171776
   4.95218      8.177629      8.177598
   4.98490      8.195005      8.194974
   5.01762      8.223814      8.223784
   5.05034      8.263635      8.263605
   5.08306      8.314490      8.314461
   5.11578      8.375737      8.375708
   5.14849      8.418022      8.417986
   5.18121      8.459674      8.459637
   5.21393      8.503605      8.503567
   5.24665      8.550508      8.550470
   5.27937      8.600811      8.600773
   5.31209      8.654679      8.654640
   5.34480      8.712439      8.712400
   5.37752      8.774089      8.774050
   5.41024      8.839661      8.839622
   5.44296      8.908950      8.908911
   5.47568      8.982306      8.982266
   5.50840      9.059511      9.059471
   5.54111      9.140433      9.140393
   5.54111      9.140433      9.140393
   5.57383      9.155279      9.155239
   5.60655      9.197631      9.197591
   5.63927      9.262216      9.262177
   5.67199      9.299567      9.299537
   5.70471      9.172123      9.172093
   5.73742      9.043336      9.043304
   5.77014      8.914524      8.914490
   5.80286      8.787176      8.787140
   5.83558      8.664074      8.664037
   5.86830      8.551876      8.551837
   5.90102      8.484022      8.483988
   5.93373      8.570678      8.570652
   5.96645      8.754481      8.754457
   5.99917      8.948637      8.948615
   6.03189      9.135006      9.134986
   6.06461      9.307431      9.307413
   6.09733      9.462859      9.462842
   6.13004      9.599585      9.599568
   6.16276      9.716827      9.716810
 
# Band-Index   22
   6.16276      9.716827      9.716810
   6.13004      9.599585      9.599568
   6.09733      9.462859      9.462842
   6.06461      9.307431      9.307413
   6.03189      9.135006      9.134986
   5.99917      8.948637      8.948615
   5.96645      8.754481      8.754457
   5.93373      8.570678      8.570652
   5.90102      8.484022      8.483988
   5.86830      8.551876      8.551837
   5.83558      8.664074      8.664037
   5.80286      8.787176      8.787140
   5.77014      8.914524      8.914490
   5.73742      9.043336      9.043304
   5.70471      9.172123      9.172093
   5.67199      9.299567      9.299537
   5.63927      9.262216      9.262177
   5.60655      9.197631      9.197591
   5.57383      9.155279      9.155239
   5.54111      9.140433      9.140393
   5.54111      9.140433      9.140393
   5.50840      9.059511      9.059471
   5.47568      8.982306      8.982266
   5.44296      8.908950      8.908911
   5.41024      8.839661      8.839622
   5.37752      8.774089      8.774050
   5.34480      8.712439      8.712400
   5.31209      8.654679      8.654640
   5.27937      8.600811      8.600773
   5.24665      8.550508      8.550470
   5.21393      8.503605      8.503567
   5.18121      8.459674      8.459637
   5.14849      8.418022      8.417986
   5.11578      8.375737      8.375708
   5.08306      8.314490      8.314461
   5.05034      8.263635      8.263605
   5.01762      8.223814      8.223784
   4.98490      8.195005      8.194974
   4.95218      8.177629      8.177598
   4.91947      8.171807      8.171776
   4.91947      8.171807      8.171776
   4.83932      8.237490      8.237460
   4.75918      8.430932      8.430902
   4.67904      8.459388      8.459339
   4.59889      8.414450      8.414402
   4.51875      8.354536      8.354490
   4.43861      8.278019      8.277974
   4.35846      8.182438      8.182395
   4.27832      8.064500      8.064459
   4.19818      7.920617      7.920579
   4.11803      7.746559      7.746523
   4.03789      7.537618      7.537586
   3.95775      7.290257      7.290229
   3.87761      7.002916      7.002891
   3.79746      6.677814      6.677791
   3.71732      6.144606      6.144523
   3.63718      5.503370      5.503283
   3.55703      5.001744      5.001655
   3.47689      4.655144      4.655054
   3.39675      4.459162      4.459073
   3.39675      4.459162      4.459073
   3.31174      4.700628      4.700537
   3.22674      5.041670      5.041579
   3.14173      5.617345      5.617262
   3.05673      6.366146      6.366067
   2.97172      6.858389      6.858374
   2.88672      7.369586      7.369498
   2.80171      7.815838      7.815815
   2.71671      8.266241      8.266227
   2.63170      8.680520      8.680506
   2.54670      9.049951      9.049936
   2.46170      9.370944      9.370928
   2.37669      9.370064      9.370023
   2.29169      9.137689      9.137649
   2.20668      9.050813      9.050793
   2.12168      8.584204      8.584182
   2.03667      8.319254      8.319211
   1.95167      8.249397      8.249352
   1.86666      8.330981      8.330937
   1.78166      8.583828      8.583787
